name,neighbourhood_cleansed,room_type,price,review_scores_rating,price_log
Large sunny room near park & trains,Prospect-Lefferts Gardens,Private room,33,100,3.497
Cozy room and Large *eco+* Apartment with backyard,Bushwick,Private room,45,100,3.807
Brand New Williamsburg Room!,Greenpoint,Private room,65,100,4.174
Brooklyn Base Camp,Crown Heights,Private room,55,100,4.007
Basic Overnight Stay by Subway w/ free parking,Flushing,Entire home/apt,39,100,3.664
Sunny & Cozy Room in Top Floor Apt with Terrace,Astoria,Private room,150,100,5.011
★ Comfy Couple's Getaway ★ Walk/Transit Score 85+,East Morrisania,Private room,65,100,4.174
"MARTIAL LOFT 3: REDEMPTION (downstairs, 3rd room)",Bushwick,Private room,50,100,3.912
"Bright, Plant-Filled 2 Bedroom in Prospect Park",Prospect-Lefferts Gardens,Entire home/apt,130,100,4.868
Unique Place in New York City,Flatbush,Entire home/apt,200,100,5.298
Huge room at an affordable price,Harlem,Private room,45,100,3.807
Sunny and Serene Private Room in Our Home,Bushwick,Private room,66,100,4.190
Spacious Room in Modern Duplex Loft,Crown Heights,Private room,60,100,4.094
CROWN HEIGHTS GUEST HOUSE 2R2L3R3L,Crown Heights,Entire home/apt,399,100,5.989
Tays LES sanctuary,East Village,Private room,90,100,4.500
JnK BnB,Washington Heights,Private room,33,100,3.497
Private Room with 2 Beds in Hamilton Heights,Harlem,Private room,75,100,4.317
2 bedroom next to Times Square & Central Park,Hell's Kitchen,Entire home/apt,279,100,5.631
"Brooklyn 1 Bedroom w/ AC, laundry and roof!",Bedford-Stuyvesant,Entire home/apt,120,100,4.787
Artist Studio,Cypress Hills,Entire home/apt,35,100,3.555
Large private room in Manhattan NYC,East Harlem,Private room,51,100,3.932
HEART of MANHATTAN,Hell's Kitchen,Private room,130,100,4.868
Spacious & Quiet 1 Bedroom,Ridgewood,Entire home/apt,90,100,4.500
Hank's,Williamsburg,Private room,100,100,4.605
Bright Large Bedroom in Heart of Bed Stuy w/Garden,Bedford-Stuyvesant,Private room,85,100,4.443
Lavish Private bedroom by central park,Upper West Side,Private room,99,100,4.595
Cozy studio in the heart of Manhattan,Murray Hill,Entire home/apt,120,100,4.787
"MARTIAL LOFT 3: REDEMPTION (downstairs, 1st room)",Bushwick,Private room,60,100,4.094
Room for one at Stella's place,Morris Park,Private room,29,100,3.367
UWS. Beautiful 1brm apartment w/ king size bed,Upper West Side,Entire home/apt,170,100,5.136
Minimalist Private Bedroomm - Clean/Spacious/Airy,Williamsburg,Private room,45,100,3.807
Beautiful Bedroom- Steps from Cloisters & A Train,Inwood,Private room,70,100,4.248
"Trendy, Bright and spacious 1BR apt East Village",East Village,Entire home/apt,198,100,5.288
Bright and Beautiful Pre-War Home in Bushwick,Bushwick,Private room,87,100,4.466
Pleasant 1 bedroom apartment in Harlem Brownstone,Harlem,Entire home/apt,80,100,4.382
"Large, Quiet Apartment With Easy Subway Access!",Harlem,Entire home/apt,250,100,5.521
Comfort of home in the center of it all!,Bedford-Stuyvesant,Entire home/apt,152,100,5.024
Quaint Nolita Apartment,Little Italy,Private room,95,100,4.554
"2400 sq. ft ART LOFT/HOME:  DINNERS, EVENTS, PHOTO",NoHo,Entire home/apt,1795,100,7.493
Classic Brooklyn Loft Retreat in Williamsburg,Williamsburg,Private room,120,100,4.787
Rustic 1 Bedroom with Exposed Brick,Midtown,Entire home/apt,210,100,5.347
Spacious 2 bedroom apartment,Bedford-Stuyvesant,Entire home/apt,155,100,5.043
Amazing location across from Park and Subway,Prospect-Lefferts Gardens,Entire home/apt,69,100,4.234
Large Room with Private Entrance Close to Metro,Bedford-Stuyvesant,Private room,55,100,4.007
"LES 1 Bedroom. Cozy, Sunny, Modular",Lower East Side,Entire home/apt,90,100,4.500
Super Clean Room For 2 - Close To Metro,Bedford-Stuyvesant,Private room,45,100,3.807
"Sunny, quiet studio apartment in Sunset Park",Borough Park,Entire home/apt,75,100,4.317
Midwest Oasis in Kings County,Bedford-Stuyvesant,Entire home/apt,80,100,4.382
"BUDGET “sofa bed"" SHARED SPACE NEXT TO LGA AIRPORT",Corona,Shared room,37,100,3.611
"700sqft Modern, Brand New Studio in Central Harlem",Harlem,Entire home/apt,130,100,4.868
Beach House,Arverne,Entire home/apt,275,100,5.617
Bushwick gem with private garden patio.,Bushwick,Entire home/apt,150,100,5.011
1 Bed garden apt in Classic Brownstone - sleeps4,Bedford-Stuyvesant,Entire home/apt,200,100,5.298
"Extremely Large, Beautiful 2 Bedroom -Union Square",Chelsea,Entire home/apt,230,100,5.438
Beautiful Bright Bushwick Cove,Bushwick,Private room,65,100,4.174
Beautiful Apartment in Brooklyn!,Bedford-Stuyvesant,Entire home/apt,139,100,4.934
"Convenient location, large room with closet",Bensonhurst,Private room,55,100,4.007
Furnished Upper East Side Room!,Upper East Side,Private room,53,100,3.970
Private room+bath in Dumbo apartment,Vinegar Hill,Private room,245,100,5.501
Williamsburg Bedroom w/Private Terrace!,Williamsburg,Private room,70,100,4.248
Beautiful + Unique + Large 1BD in East Village,East Village,Entire home/apt,275,100,5.617
Cozy 1 bedroom Apt Morningside/Harlem,Harlem,Entire home/apt,113,100,4.727
Cozy Bedroom in Charming Astoria,Long Island City,Private room,56,100,4.025
HOME AWAY FROM HOME,Flatlands,Private room,100,100,4.605
Private Room & Living Room in shared Bushwick Apt,Bushwick,Private room,75,100,4.317
"Large, bright bdr in a luxury bdg in Mid East",Midtown,Private room,82,100,4.407
Cozy Room in Beautiful Brooklyn,Fort Greene,Private room,65,100,4.174
"Beautiful 1 bedroom apartment in Greenpoint, BK",Greenpoint,Entire home/apt,71,100,4.263
AG's palace 2,Canarsie,Private room,89,100,4.489
Two rooms in one. A family friendly neighborhood.,Tompkinsville,Private room,59,100,4.078
"Beautiful, airy bedroom in Williamsburg",Williamsburg,Private room,50,100,3.912
"Entire 1BD Apartment in Crown Heights, BK",Crown Heights,Entire home/apt,100,100,4.605
Private Room in Central Harlem,Harlem,Private room,55,100,4.007
Basement Studio Apt in a quiet area close to all,Forest Hills,Entire home/apt,69,100,4.234
"GIRLS ONLY Romantic, antique, & cozy room",Two Bridges,Private room,35,100,3.555
2 BR Renovated Apt A/Hudson Yards/Hells Kitchen,Hell's Kitchen,Entire home/apt,300,100,5.704
Private room in 3br apt in West Village,West Village,Private room,108,100,4.682
Home Away from Home,Bedford-Stuyvesant,Entire home/apt,100,100,4.605
AG's Palace 3,Canarsie,Private room,75,100,4.317
A Lovely getaway apt in upper Manhattan!!,Washington Heights,Entire home/apt,99,100,4.595
Modern Private Room in Prime Williamsburg!,Williamsburg,Private room,80,100,4.382
Private Bedroom & Bathroom - Luxury Brooklyn Condo,Bushwick,Private room,75,100,4.317
Clinton Hill Apartment with Large Private Balcony,Clinton Hill,Entire home/apt,158,100,5.063
Private Room in Bedstuy,Bedford-Stuyvesant,Private room,50,100,3.912
Cozy West Village Apartment,West Village,Entire home/apt,250,100,5.521
Williamsburg Loft - Private room,Williamsburg,Private room,100,100,4.605
UWS- Live like a local-2 Blocks from Central Park,Upper West Side,Entire home/apt,299,100,5.700
East Village Gem,East Village,Private room,65,100,4.174
Steps to Central Park: spacious and cozy UWS 1BR,Upper West Side,Entire home/apt,175,100,5.165
Cozy 1BD Apartment in Brooklyn Prospect Lefferts,Prospect-Lefferts Gardens,Entire home/apt,90,100,4.500
Luxurious apartment-private bed & private bathroom,Bedford-Stuyvesant,Private room,140,100,4.942
Greenpoint Guesthouse with 2 Private Patios,Greenpoint,Entire home/apt,150,100,5.011
Cozy spacious room in LIC with backyard and bath,Long Island City,Private room,61,100,4.111
"Clean, Spacious Place on a Tree-Lined Street",Crown Heights,Entire home/apt,150,100,5.011
Cozy Basement Apartment near RUMC Hospital,West Brighton,Entire home/apt,75,100,4.317
Fully equipped apartment on perfect location,Elmhurst,Entire home/apt,130,100,4.868
Cozy centrally located room in the East village,East Village,Private room,150,100,5.011
Charming studio in the heart of Astoria,Astoria,Entire home/apt,110,100,4.700
Beautiful 1 bedroom near Central Park/Times Square,Hell's Kitchen,Private room,160,100,5.075
"Beautiful, Spacious 1-Bedroom in the East Village",East Village,Entire home/apt,230,100,5.438
Sunny and Spacious Apartment in Astoria,Astoria,Entire home/apt,120,100,4.787
"Single Apt,Near DNR train,Fast travel to Manhatan",Sunset Park,Entire home/apt,80,100,4.382
**Irresistible Jewel**,Murray Hill,Entire home/apt,199,100,5.293
"Large, quiet luxury home in Manhattan",Hell's Kitchen,Entire home/apt,280,100,5.635
1 Bedroom in the heart of the Lower East Side,Lower East Side,Entire home/apt,140,100,4.942
"Private bedroom available in Bed Stuy, Brooklyn",Bedford-Stuyvesant,Private room,50,100,3.912
Private Bedstuy Bedroom,Bedford-Stuyvesant,Private room,40,100,3.689
"Stunning Brooklyn Heights House, Manhattan 5 mins",Brooklyn Heights,Entire home/apt,1095,100,6.999
* Light & Bright Central Park West Brownstone,Upper West Side,Entire home/apt,485,100,6.184
Residential Area in the heart of Queens,East Elmhurst,Private room,80,100,4.382
Huge duplex with yard - 15 mins to Manhattan!,Bushwick,Entire home/apt,154,100,5.037
The real Brooklyn experience in Greenpoint!,Greenpoint,Private room,63,100,4.143
1 bedroom in a charming and cozy apartment in bk.,Williamsburg,Private room,125,100,4.828
Crown Heights Guest House 2,Crown Heights,Entire home/apt,99,100,4.595
Neat Upper East apartment just for you,Upper East Side,Entire home/apt,265,100,5.580
Cassi's cozy studio,Forest Hills,Entire home/apt,80,100,4.382
CROWN HEIGHTS GUEST HOUSE 2L2R,Crown Heights,Entire home/apt,199,100,5.293
Kew gardens,Forest Hills,Private room,45,100,3.807
Cozy Room in Upper-East Side Tower,Upper East Side,Private room,69,100,4.234
"Charming, comfy and happy room!",Windsor Terrace,Private room,65,100,4.174
Upper West Side Town House Apartment,Upper West Side,Entire home/apt,82,100,4.407
Beautiful large 2 bed apartment near Columbia U,Morningside Heights,Entire home/apt,220,100,5.394
Sunny 1 Bedroom in heart of Brooklyn!,Crown Heights,Entire home/apt,85,100,4.443
Prime Bushwick location w/ washer/dryer + rooftop!,Bushwick,Private room,34,100,3.526
Fabulous and peaceful retreat in Brooklyn,Bedford-Stuyvesant,Entire home/apt,190,100,5.247
Great East Village One Bedroom,East Village,Entire home/apt,160,100,5.075
The Dream Room (Private Room),East Harlem,Private room,85,100,4.443
"#4 Cozy And Bright Room, 30 Minutes to Manhattan",Cypress Hills,Private room,38,100,3.638
Bargain! Amazing location Orchard St in the LES,Chinatown,Private room,58,100,4.060
Time Square Private Studio,Midtown,Entire home/apt,179,100,5.187
近JFK 机场和地铁,Richmond Hill,Private room,40,100,3.689
Studio at Central Park North with fast/easy travel everywhere in NYC!,East Harlem,Entire home/apt,150,100,5.011
2  bedroom 1 bath  in Midtown West,Hell's Kitchen,Entire home/apt,200,100,5.298
Chic Union Square One Bedroom,Gramercy,Entire home/apt,125,100,4.828
Suite with private bathroom minutes to Manhattan,Forest Hills,Private room,50,100,3.912
Private Bedroom on Ridgewood/Bushwick Border,Ridgewood,Private room,60,100,4.094
Master room W OWN bathroom,East Harlem,Private room,70,100,4.248
Dream bedroom in the heart of downtown Manhattan,Chinatown,Private room,88,100,4.477
Spacious West Village mid-century modern loft,West Village,Entire home/apt,370,100,5.914
Upper East Side Apartment,Upper East Side,Entire home/apt,122,100,4.804
Home away from home,Bedford-Stuyvesant,Private room,50,100,3.912
Cozy comfortable Apartment Share with Sleeper Sofa,Astoria,Shared room,60,100,4.094
Awesome Privat Room+Privat bathroom in Bushwick,Bushwick,Private room,50,100,3.912
Spacious private room near central park,East Harlem,Private room,60,100,4.094
Enjoy Country Living in the Heart of Brooklyn,Flatbush,Private room,75,100,4.317
Zippy 2 bdrm apt. in artsy Bushwick,Bushwick,Entire home/apt,150,100,5.011
CROWN HEIGHTS GUESTS HOUSE 3L,Crown Heights,Entire home/apt,129,100,4.860
Mid Century Modern Penthouse,Williamsburg,Entire home/apt,250,100,5.521
Large bedroom plus in 2 bdr apartment uptown.,Washington Heights,Private room,98,100,4.585
Gramercy Park Prewar Studio w/ Outdoor Space,Gramercy,Entire home/apt,99,100,4.595
Hip flat in the heart of Astoria,Astoria,Entire home/apt,120,100,4.787
Spacious room w/Private Roof Deck in Shared Apt,Upper West Side,Private room,120,100,4.787
LARGE ROOM/PRIVATE BATHROOM BY PROSPECT PARK,Flatbush,Private room,60,100,4.094
Cozy bedroom in heart of Whitestone/Flushing,Flushing,Private room,89,100,4.489
Studio In Midtown West,Hell's Kitchen,Entire home/apt,125,100,4.828
"LOVE MANHATTAN 1
NEAR TO YANKE STADIUM",Mott Haven,Private room,40,100,3.689
Chateau de Lambert,Greenpoint,Entire home/apt,150,100,5.011
AG's Palace 4,Canarsie,Private room,89,100,4.489
Peaceful apartment,Ridgewood,Entire home/apt,49,100,3.892
★ Business Getaway ★ Cozy & Warm | Laptop Friendly,East Morrisania,Private room,75,100,4.317
1-BR Apartment in the Heart of Williamsburg,Williamsburg,Entire home/apt,150,100,5.011
Modern 1 Bedroom Near Union Square & East Village,East Village,Entire home/apt,120,100,4.787
"Bright, airy loft in Bushwick's street art scene",Bushwick,Entire home/apt,165,100,5.106
Personal Room/Bathroom with Large Shared Living,Upper West Side,Private room,72,100,4.277
New Amazing Apartment In Washington Heights,Washington Heights,Entire home/apt,120,100,4.787
"Awesome Newly Renovated 2-bdrm. - E,F,J trains.",Jamaica,Entire home/apt,130,100,4.868
Crown Heights newly renovated  garden apartment.,Crown Heights,Entire home/apt,250,100,5.521
1 BD cozy house near beach,Midland Beach,Entire home/apt,90,100,4.500
Cozy One Bedroom in Spanish/East Harlem,East Harlem,Entire home/apt,82,100,4.407
Room in a charming and spacious apartment in DUMBO,Vinegar Hill,Private room,69,100,4.234
Best Sun-Filled Room in NYC with Private Terrace!,East Village,Private room,99,100,4.595
Private room in doorman building in Downtown BK,Downtown Brooklyn,Private room,58,100,4.060
"Private, elegant, apartment with beautiful garden",East Flatbush,Entire home/apt,100,100,4.605
Spacious 1BR near park & subways,Prospect Heights,Entire home/apt,121,100,4.796
"Comfortable, all inclusive,quiet and peaceful room",Brighton Beach,Private room,95,100,4.554
"12 Mins to Manhattan, 25 Mins to Times Square.",Bedford-Stuyvesant,Entire home/apt,389,100,5.964
Corner top floor apt - Williamsburg,Williamsburg,Entire home/apt,90,100,4.500
Paradise Room (Private Room),East Harlem,Private room,75,100,4.317
Beautiful modern apartment with private deck!,Windsor Terrace,Entire home/apt,150,100,5.011
Nice clean and quiet bedroom in two bedroom app,Kensington,Private room,35,100,3.555
Sublet in Brooklyn,Bedford-Stuyvesant,Private room,45,100,3.807
"BIG-3 BDRM house, 1hr to Manhattan, near beach","Bay Terrace, Staten Island",Entire home/apt,150,100,5.011
Crown Heights Guest House 3R3L,Crown Heights,Entire home/apt,199,100,5.293
Wonderful room for rent in the Bronx,Bronxdale,Private room,35,100,3.555
2 Amazing Bedrooms Near Airport Free Parking,Queens Village,Private room,75,100,4.317
"Spacious Room in Woodside, Queens",Woodside,Private room,40,100,3.689
Modern and artsy bedroom on top floor of Duplex,Bushwick,Private room,75,100,4.317
CHARMING ROOM,Ditmars Steinway,Private room,40,100,3.689
"Spacious, cozy, fully equipped apartment with AC",Carroll Gardens,Entire home/apt,180,100,5.193
• Luxury • Central location • Quiet,Midtown,Private room,90,100,4.500
Sunny Spacious 1BR Yard Roof at GrattanHouse,Williamsburg,Private room,91,100,4.511
"Guest room in High Ceiling Duplex, Williamsburg! 3",Williamsburg,Private room,55,100,4.007
Private Sanctuary in Center of the Action,East Village,Private room,99,100,4.595
Room in the best location in the Lower East Side,Lower East Side,Private room,120,100,4.787
1 bedroom by Empire State Building/Penn Station,Kips Bay,Private room,69,100,4.234
Sunny Large Bedroom in Shared Apartment (W Harlem),Harlem,Private room,60,100,4.094
The Emerald of Queens/30 mins from NYC!,Flushing,Private room,50,100,3.912
Clean cozy renovated convenient 15m to Manhattan,Sunnyside,Private room,60,100,4.094
"New house in Rockaway Beach, NYC!",Arverne,Entire home/apt,150,100,5.011
Chic Williamsburg Apartment 2 Bedroom,Williamsburg,Entire home/apt,150,100,5.011
"The BABY ""O""",East Flatbush,Private room,89,100,4.489
Charming Gowanus Brooklyn Getaway,Gowanus,Entire home/apt,120,100,4.787
Cozy Studio Close to Broadway and Times Square,Hell's Kitchen,Entire home/apt,135,100,4.905
"*Spacious* Artist Home, close to NYC, near train!",Rego Park,Entire home/apt,115,100,4.745
Spacious Studio in Residential Neighborhood,Richmond Hill,Entire home/apt,100,100,4.605
Full Railroad Style Apartment-2BR/2BA! Unheard of!,Bushwick,Entire home/apt,125,100,4.828
Quiet 1BR in Ft Greene! Close to Ft Greene park,Fort Greene,Entire home/apt,110,100,4.700
1BR w/ Private Bath - Brooklyn Loft with Roof-deck,Clinton Hill,Private room,60,100,4.094
